,p1_code,p1_guess,p1_correct,p1_chose_x1,p1_chose_x2,p1_chose_x3,p1__chose_x4,p1_chose_x5,p1_revealed,round_number_modif,p1_number_variables,group.id_in_subsession,p1_x1,p1_x2,p1_x3,p1_x4,p1_x5,p1_y,session.code,p2_code,p2_guess,p2_correct,p2_chose_x1,p2_chose_x2,p2_chose_x3,p2_chose_x4,p2_chose_x5,p2_revealed,p2_number_variables,p2_x1,p2_x2,p2_x3,p2_x4,p2_x5,p2_y,polarized,p1_prediction,p2_prediction,predicted_polarization
423,cefo5bkh,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4,66,4.0,4,0.0,-6.0,7.0,-10.0,95.0,1.0,8i4us26m,kgngeozb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-13.0,5.0,3.0,99.0,0.0,0.0,0,0,0.0
424,nl0lf9mk,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,67,3.0,1,0.0,-7.0,4.0,-1.0,109.0,1.0,8i4us26m,l9f93y7e,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-10.0,7.0,2.0,92.0,1.0,0.0,1,1,0.0
425,i0xtvmf7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,67,3.0,2,0.0,-11.0,8.0,-2.0,93.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3,3.0,0.0,-11.0,8.0,-2.0,93.0,1.0,0.0,1,1,0.0
426,cdztu33r,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,67,5.0,3,0.0,-9.0,3.0,-3.0,104.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,-9.0,3.0,-3.0,104.0,0.0,0.0,1,0,1.0
427,cefo5bkh,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4,67,4.0,4,0.0,-10.0,6.0,-4.0,94.0,1.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,-6.0,5.0,-4.0,101.0,1.0,0.0,1,0,1.0
428,nl0lf9mk,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,68,3.0,1,0.0,-10.0,2.0,-8.0,102.0,0.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,-2.0,-13.0,4.0,-6.0,104.0,0.0,1.0,0,0,0.0
429,i0xtvmf7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,68,1.0,2,1.0,-11.0,4.0,-3.0,109.0,1.0,8i4us26m,ds8qmihn,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3,3.0,1.0,-11.0,4.0,-3.0,109.0,1.0,0.0,1,0,1.0
430,cdztu33r,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,68,2.0,3,0.0,-9.0,6.0,-9.0,103.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,-9.0,6.0,-9.0,103.0,0.0,0.0,1,1,0.0
431,cefo5bkh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,68,1.0,4,2.0,-7.0,4.0,5.0,94.0,1.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,0.0,-12.0,7.0,-3.0,96.0,0.0,1.0,0,1,1.0
432,nl0lf9mk,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,69,5.0,1,0.0,-9.0,2.0,-10.0,102.0,0.0,8i4us26m,l9f93y7e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-12.0,1.0,-1.0,101.0,0.0,1.0,0,0,0.0
433,i0xtvmf7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,69,1.0,2,-1.0,-9.0,4.0,-10.0,101.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4,4.0,-1.0,-9.0,4.0,-10.0,101.0,0.0,1.0,0,0,0.0
434,cdztu33r,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,69,4.0,3,0.0,-9.0,4.0,-12.0,105.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,-9.0,4.0,-12.0,105.0,0.0,1.0,0,1,1.0
435,cefo5bkh,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,69,2.0,4,-1.0,-11.0,3.0,-5.0,96.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-9.0,8.0,-7.0,105.0,1.0,0.0,0,1,1.0
436,nl0lf9mk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,70,1.0,1,1.0,-9.0,3.0,-6.0,108.0,1.0,8i4us26m,l9f93y7e,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-10.0,4.0,-2.0,103.0,1.0,0.0,1,1,0.0
437,i0xtvmf7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,70,3.0,2,-1.0,-9.0,-1.0,-2.0,102.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,-1.0,-9.0,-1.0,-2.0,102.0,0.0,0.0,0,0,0.0
438,cdztu33r,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3,70,3.0,3,0.0,-11.0,3.0,-3.0,102.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-11.0,3.0,-3.0,102.0,0.0,1.0,0,0,0.0
439,cefo5bkh,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4,70,4.0,4,0.0,-7.0,3.0,-11.0,102.0,0.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-12.0,0.0,0.0,104.0,0.0,0.0,0,1,1.0
440,nl0lf9mk,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,71,5.0,1,-1.0,-11.0,0.0,-7.0,99.0,0.0,8i4us26m,l9f93y7e,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,0.0,-12.0,4.0,0.0,106.0,0.0,0.0,0,1,1.0
441,i0xtvmf7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,71,1.0,2,0.0,-11.0,5.0,-2.0,95.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,-11.0,5.0,-2.0,95.0,0.0,1.0,1,1,0.0
442,cdztu33r,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,71,5.0,3,2.0,-12.0,5.0,0.0,109.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,-12.0,5.0,0.0,109.0,1.0,0.0,1,0,1.0
443,cefo5bkh,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,71,3.0,4,0.0,-10.0,0.0,-4.0,98.0,0.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-10.0,7.0,0.0,94.0,1.0,1.0,0,0,0.0
444,nl0lf9mk,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,72,2.0,1,0.0,-10.0,8.0,-1.0,108.0,1.0,8i4us26m,l9f93y7e,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-12.0,3.0,-4.0,91.0,0.0,1.0,1,0,1.0
445,i0xtvmf7,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,72,1.0,2,0.0,-7.0,5.0,-4.0,92.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-7.0,5.0,-4.0,92.0,1.0,0.0,1,1,0.0
446,cdztu33r,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,72,4.0,3,0.0,-11.0,6.0,-4.0,104.0,1.0,8i4us26m,rrfz9xv7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,-11.0,6.0,-4.0,104.0,1.0,1.0,0,0,0.0
447,cefo5bkh,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,72,2.0,4,1.0,-6.0,7.0,-13.0,102.0,1.0,8i4us26m,kgngeozb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-12.0,0.0,-6.0,94.0,0.0,0.0,0,1,1.0
448,nl0lf9mk,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,73,2.0,1,2.0,-7.0,6.0,2.0,101.0,1.0,8i4us26m,l9f93y7e,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,3.0,0.0,-9.0,0.0,-8.0,97.0,0.0,0.0,1,0,1.0
449,i0xtvmf7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4,73,4.0,2,0.0,-10.0,8.0,-13.0,95.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-10.0,8.0,-13.0,95.0,0.0,0.0,0,0,0.0
450,cdztu33r,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,73,3.0,3,-1.0,-9.0,6.0,-4.0,101.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,-1.0,-9.0,6.0,-4.0,101.0,0.0,1.0,0,1,1.0
451,cefo5bkh,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3,73,3.0,4,0.0,-4.0,4.0,-5.0,98.0,1.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,1.0,-8.0,5.0,-7.0,105.0,1.0,1.0,1,1,0.0
452,nl0lf9mk,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,74,1.0,1,-1.0,-11.0,5.0,0.0,91.0,0.0,8i4us26m,l9f93y7e,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,1.0,-8.0,6.0,-2.0,85.0,1.0,0.0,1,1,0.0
453,i0xtvmf7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,74,5.0,2,0.0,-8.0,7.0,3.0,114.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-8.0,7.0,3.0,114.0,1.0,0.0,1,1,0.0
454,cdztu33r,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,74,2.0,3,1.0,-10.0,1.0,-1.0,102.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,-10.0,1.0,-1.0,102.0,1.0,1.0,1,0,1.0
455,cefo5bkh,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,74,2.0,4,0.0,-7.0,7.0,-2.0,94.0,1.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,-11.0,1.0,-2.0,93.0,0.0,0.0,1,1,0.0
456,nl0lf9mk,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,75,3.0,1,0.0,-6.0,2.0,-7.0,105.0,1.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-9.0,5.0,-7.0,91.0,0.0,0.0,0,0,0.0
457,i0xtvmf7,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,75,3.0,2,0.0,-12.0,3.0,-1.0,97.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,3.0,0.0,-12.0,3.0,-1.0,97.0,0.0,0.0,0,0,0.0
458,cdztu33r,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,75,4.0,3,1.0,-9.0,1.0,-9.0,106.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,-9.0,1.0,-9.0,106.0,0.0,0.0,1,1,0.0
459,cefo5bkh,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4,75,4.0,4,-2.0,-9.0,8.0,-2.0,93.0,1.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,-9.0,8.0,-7.0,100.0,1.0,0.0,0,1,1.0
460,nl0lf9mk,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4,76,4.0,1,0.0,-10.0,9.0,-14.0,101.0,0.0,8i4us26m,l9f93y7e,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5.0,1.0,-11.0,5.0,-8.0,96.0,0.0,0.0,0,0,0.0
461,i0xtvmf7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,76,5.0,2,0.0,-10.0,3.0,-7.0,99.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3,3.0,0.0,-10.0,3.0,-7.0,99.0,0.0,0.0,0,0,0.0
462,cdztu33r,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,76,2.0,3,0.0,-8.0,6.0,-1.0,105.0,1.0,8i4us26m,rrfz9xv7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,-8.0,6.0,-1.0,105.0,1.0,1.0,1,1,0.0
463,cefo5bkh,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,76,2.0,4,-1.0,-9.0,0.0,1.0,99.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,-9.0,6.0,-6.0,96.0,1.0,1.0,0,0,0.0
464,nl0lf9mk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,77,5.0,1,1.0,-10.0,8.0,0.0,88.0,1.0,8i4us26m,l9f93y7e,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3,3.0,1.0,-5.0,8.0,-4.0,102.0,1.0,0.0,1,1,0.0
465,i0xtvmf7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,77,3.0,2,2.0,-8.0,2.0,-2.0,98.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,2.0,-8.0,2.0,-2.0,98.0,1.0,0.0,1,1,0.0
466,cdztu33r,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,77,5.0,3,0.0,-7.0,4.0,-4.0,110.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,-7.0,4.0,-4.0,110.0,1.0,1.0,1,1,0.0
467,cefo5bkh,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4,77,4.0,4,0.0,-10.0,4.0,3.0,100.0,1.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,-1.0,-9.0,8.0,3.0,100.0,1.0,1.0,1,0,1.0
468,nl0lf9mk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,78,5.0,1,0.0,-9.0,6.0,-2.0,92.0,1.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2.0,0.0,-13.0,6.0,-4.0,89.0,0.0,1.0,1,1,0.0
469,i0xtvmf7,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4,78,4.0,2,-1.0,-7.0,0.0,-3.0,103.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,-1.0,-7.0,0.0,-3.0,103.0,0.0,0.0,0,0,0.0
470,cdztu33r,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,78,5.0,3,0.0,-7.0,5.0,-4.0,98.0,1.0,8i4us26m,rrfz9xv7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,-7.0,5.0,-4.0,98.0,1.0,1.0,1,1,0.0
471,cefo5bkh,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,78,2.0,4,0.0,-12.0,7.0,-4.0,101.0,1.0,8i4us26m,kgngeozb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,1.0,-10.0,3.0,-11.0,98.0,0.0,0.0,1,1,0.0
472,nl0lf9mk,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,79,2.0,1,0.0,-9.0,4.0,-1.0,104.0,1.0,8i4us26m,l9f93y7e,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-12.0,10.0,1.0,105.0,1.0,0.0,1,1,0.0
473,i0xtvmf7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3,79,3.0,2,0.0,-10.0,0.0,-11.0,99.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3,3.0,0.0,-10.0,0.0,-11.0,99.0,0.0,0.0,1,0,1.0
474,cdztu33r,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,79,1.0,3,0.0,-9.0,4.0,-8.0,90.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,-9.0,4.0,-8.0,90.0,0.0,0.0,1,0,1.0
475,cefo5bkh,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,79,1.0,4,0.0,-9.0,7.0,-4.0,94.0,1.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2.0,1.0,-13.0,11.0,0.0,93.0,1.0,0.0,1,0,1.0
476,nl0lf9mk,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4,80,4.0,1,1.0,-7.0,6.0,-12.0,108.0,1.0,8i4us26m,l9f93y7e,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-8.0,3.0,-1.0,101.0,1.0,1.0,1,1,0.0
477,i0xtvmf7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3,80,3.0,2,0.0,-5.0,0.0,-4.0,103.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-5.0,0.0,-4.0,103.0,0.0,1.0,1,1,0.0
478,cdztu33r,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3,80,3.0,3,-1.0,-14.0,1.0,-2.0,109.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1.0,-14.0,1.0,-2.0,109.0,0.0,1.0,0,1,1.0
479,cefo5bkh,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4,80,4.0,4,0.0,-8.0,3.0,-10.0,103.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,-8.0,5.0,-8.0,95.0,1.0,1.0,0,1,1.0
480,nl0lf9mk,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2,81,2.0,1,0.0,-8.0,8.0,-5.0,99.0,1.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4,4.0,0.0,-9.0,5.0,-10.0,102.0,0.0,1.0,1,0,1.0
481,i0xtvmf7,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3,81,3.0,2,0.0,-11.0,8.0,0.0,98.0,1.0,8i4us26m,ds8qmihn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-11.0,8.0,0.0,98.0,1.0,0.0,0,1,1.0
482,cdztu33r,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,81,5.0,3,0.0,-10.0,6.0,-12.0,99.0,0.0,8i4us26m,rrfz9xv7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,-10.0,6.0,-12.0,99.0,0.0,1.0,0,1,1.0
483,cefo5bkh,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,81,1.0,4,0.0,-12.0,4.0,-4.0,102.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5.0,0.0,-11.0,8.0,1.0,100.0,1.0,0.0,1,1,0.0
484,nl0lf9mk,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3,82,3.0,1,-2.0,-10.0,8.0,-8.0,101.0,0.0,8i4us26m,l9f93y7e,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-8.0,3.0,-9.0,99.0,0.0,0.0,0,0,0.0
485,i0xtvmf7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,82,1.0,2,0.0,-16.0,1.0,-1.0,106.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4,4.0,0.0,-16.0,1.0,-1.0,106.0,0.0,1.0,1,0,1.0
486,cdztu33r,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,82,1.0,3,0.0,-6.0,-2.0,-2.0,105.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,-6.0,-2.0,-2.0,105.0,0.0,0.0,1,1,0.0
487,cefo5bkh,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3,82,3.0,4,0.0,-9.0,1.0,-7.0,96.0,0.0,8i4us26m,kgngeozb,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,4.0,-1.0,-9.0,10.0,-7.0,104.0,1.0,1.0,1,1,0.0
488,nl0lf9mk,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,83,5.0,1,0.0,-9.0,4.0,0.0,95.0,1.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3,3.0,0.0,-13.0,0.0,-6.0,107.0,0.0,1.0,1,0,1.0
489,i0xtvmf7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,83,4.0,2,0.0,-9.0,-1.0,-8.0,107.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2.0,0.0,-9.0,-1.0,-8.0,107.0,0.0,1.0,0,0,0.0
490,cdztu33r,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,83,4.0,3,1.0,-8.0,4.0,-5.0,91.0,1.0,8i4us26m,rrfz9xv7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,-8.0,4.0,-5.0,91.0,1.0,1.0,1,0,1.0
491,cefo5bkh,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,83,1.0,4,0.0,-10.0,5.0,-6.0,107.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0,-10.0,4.0,-2.0,104.0,1.0,1.0,1,1,0.0
492,nl0lf9mk,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,84,2.0,1,-1.0,-7.0,5.0,2.0,98.0,1.0,8i4us26m,l9f93y7e,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3,3.0,0.0,-14.0,7.0,-3.0,100.0,0.0,0.0,1,1,0.0
493,i0xtvmf7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,84,1.0,2,-1.0,-11.0,4.0,-8.0,110.0,0.0,8i4us26m,ds8qmihn,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,3.0,-1.0,-11.0,4.0,-8.0,110.0,0.0,1.0,0,0,0.0
494,cdztu33r,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,84,4.0,3,-2.0,-9.0,3.0,-4.0,96.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,-2.0,-9.0,3.0,-4.0,96.0,0.0,1.0,0,0,0.0
495,cefo5bkh,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4,84,4.0,4,1.0,-11.0,3.0,-11.0,104.0,0.0,8i4us26m,kgngeozb,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-10.0,2.0,-11.0,104.0,0.0,0.0,0,1,1.0
496,nl0lf9mk,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,85,5.0,1,0.0,-10.0,3.0,-14.0,98.0,0.0,8i4us26m,l9f93y7e,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2.0,1.0,-14.0,-4.0,-6.0,98.0,0.0,1.0,0,0,0.0
497,i0xtvmf7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4,85,4.0,2,-1.0,-12.0,0.0,-9.0,109.0,0.0,8i4us26m,ds8qmihn,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,3.0,-1.0,-12.0,0.0,-9.0,109.0,0.0,1.0,0,0,0.0
498,cdztu33r,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4,85,4.0,3,-1.0,-9.0,8.0,0.0,113.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,-1.0,-9.0,8.0,0.0,113.0,1.0,0.0,1,1,0.0
499,cefo5bkh,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2,85,2.0,4,0.0,-13.0,6.0,0.0,106.0,1.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,-1.0,-8.0,1.0,-3.0,100.0,0.0,0.0,0,1,1.0
500,nl0lf9mk,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,86,1.0,1,0.0,-8.0,10.0,-5.0,95.0,1.0,8i4us26m,l9f93y7e,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-13.0,7.0,-4.0,101.0,0.0,0.0,1,0,1.0
501,i0xtvmf7,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4,86,4.0,2,0.0,-11.0,8.0,-7.0,99.0,1.0,8i4us26m,ds8qmihn,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,3.0,0.0,-11.0,8.0,-7.0,99.0,1.0,1.0,1,1,0.0
502,cdztu33r,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,86,5.0,3,0.0,-5.0,3.0,-5.0,99.0,1.0,8i4us26m,rrfz9xv7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,-5.0,3.0,-5.0,99.0,1.0,0.0,1,0,1.0
503,cefo5bkh,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3,86,3.0,4,2.0,-10.0,9.0,-4.0,97.0,1.0,8i4us26m,kgngeozb,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3.0,0.0,-9.0,2.0,-2.0,89.0,0.0,1.0,1,0,1.0
504,nl0lf9mk,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,87,5.0,1,0.0,-9.0,0.0,-2.0,89.0,0.0,8i4us26m,l9f93y7e,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5.0,0.0,-14.0,3.0,-5.0,105.0,0.0,1.0,0,0,0.0
505,i0xtvmf7,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5,87,5.0,2,0.0,-10.0,2.0,-1.0,104.0,1.0,8i4us26m,ds8qmihn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,-10.0,2.0,-1.0,104.0,1.0,0.0,0,1,1.0
506,cdztu33r,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4,87,4.0,3,0.0,-12.0,0.0,-4.0,93.0,0.0,8i4us26m,rrfz9xv7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,-12.0,0.0,-4.0,93.0,0.0,1.0,0,1,1.0
507,cefo5bkh,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,87,1.0,4,0.0,-12.0,4.0,-5.0,105.0,0.0,8i4us26m,kgngeozb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.0,-1.0,-9.0,9.0,-3.0,94.0,1.0,1.0,1,1,0.0
